2953,0.0814227,0.0301284,0.171964,0.0340753,0.0293077,0.310646,4.18052,-0.938519,-0.159057,0.0416739,-0.104909,0.778316,-2.05986,-1.70237,13.057,-11.331
2954,0.0795395,0.0305655,0.169295,0.0353737,0.0027231,0.290507,4.33892,-1.07261,-0.157571,0.0446934,-0.221518,0.759326,-2.08426,-1.68008,13.2164,-11.2033
2955,0.0786597,0.0316213,0.169108,0.0220624,-0.0163754,0.271885,4.40695,-1.21932,-0.0768452,0.0733916,-0.0482431,-0.540127,-1.88152,-1.57046,6.28922,-11.8384
2956,0.078136,0.0329157,0.168028,0.00837627,-0.0324336,0.254822,4.62051,-1.37213,-0.0405276,0.108842,-0.089432,-0.752582,-1.58897,-1.44973,17.8478,-12.7674
2957,0.0773374,0.034129,0.165483,-0.00503685,-0.0528198,0.235995,4.83591,-1.51975,-0.0550131,0.100341,-0.213373,-0.670633,-1.91944,-1.61662,18.0012,-12.3346
2958,0.0782428,0.033386,0.167468,-0.00454605,-0.0337693,0.219189,4.98135,-1.82809,0.0056689,-0.00626855,0.00216227,-0.571605,1.08316,-1.29628,13.3814,-22.2024
2959,0.0778187,0.0332218,0.166014,-0.0091067,-0.0262993,0.204975,5.14711,-2.07946,-0.0320507,-0.0148593,-0.121191,-0.502448,0.528611,-1.19593,13.8484,-21.049
2960,0.0785186,0.032019,0.166435,-0.00565763,-0.0114895,0.191285,5.28477,-2.38552,0.0208688,-0.0680591,-0.0534715,-0.103762,1.00455,-1.08803,12.2781,-24.2757
2961,0.0786576,0.0312177,0.164095,-0.00549572,-0.000755767,0.180743,5.42854,-2.66904,0.0117806,-0.0679334,-0.194738,-0.152196,0.881577,-0.87844,12.0058,-23.7695
2962,0.077173,0.0293248,0.164034,0.00605019,-0.00714093,0.175843,5.59385,-3.01361,-0.0856299,-0.102096,-0.107319,0.733228,-0.0318232,-0.514836,13.4365,-27.3538
2963,0.0774705,0.0301038,0.165525,0.00130177,-0.00576751,0.174541,5.65639,2.96,-0.0117045,0.00657627,0.00573462,-0.076308,-0.271047,-0.211661,8.0681,-26.0569
2964,0.0761861,0.0299352,0.163078,0.00340994,-0.0399541,0.165848,-0.0445358,2.67523,-0.0987457,-0.0131028,-0.205047,0.6557,-2.77827,-0.720461,49.7396,-23.959
2965,0.0775478,0.0286867,0.164933,0.00998989,-0.0269107,0.15875,0.10404,2.44245,0.0278735,-0.0367956,-0.0338166,0.0436513,0.527791,-0.424283,13.8403,-22.3372
2966,0.079643,0.0300024,0.166403,0.00517429,-0.0107373,0.161775,0.00469584,2.18166,0.126369,0.0359493,-0.0413347,-0.195298,0.883448,0.13544,-7.03453,-22.4161
2967,0.0818901,0.0305089,0.164483,0.00567292,0.0176003,0.168011,-0.339551,1.90472,0.184498,0.0432625,-0.160328,-0.346661,2.33642,0.519519,-28.5534,-23.1859
2968,0.0821681,0.0313007,0.1665,0.00122069,0.020032,0.168013,-0.608507,1.69945,0.0811039,0.0128671,0.0414676,-0.0797763,0.481941,0.00582089,-22.662,-17.4127
2969,0.0827746,0.0311652,0.166565,0.00281086,0.0239062,0.16758,-0.866693,1.59819,0.0506712,-0.0113151,0.00542587,0.0767013,0.340446,-0.0389496,-21.6311,-8.44445
2970,0.0828744,0.0313629,0.166825,0.0029277,0.0218245,0.164369,-1.12204,1.63249,0.0144328,0.0114574,0.00807718,0.0628949,-0.125857,-0.257615,-21.1797,2.82809
2971,0.0823337,0.0314541,0.166515,0.00372844,0.0143991,0.159549,-1.36615,1.82651,-0.0454331,0.00771697,-0.0259077,0.165624,-0.599934,-0.402847,-20.4536,16.2136
2972,0.0816793,0.0315341,0.164809,0.00412178,0.00538972,0.152783,-1.60479,2.01784,-0.0552966,0.00729666,-0.142146,0.14915,-0.736555,-0.56411,-19.9925,15.986
2973,0.0796407,0.0318774,0.164583,0.00167346,-0.00975785,0.149153,-1.88057,2.22084,-0.150261,-0.0213943,-0.0544154,0.160877,-0.979877,-0.0869871,-22.1496,16.8293
2974,0.0785933,0.0320507,0.165845,-0.000313113,-0.0158537,0.149155,-2.18415,2.44596,-0.103007,-0.0151322,0.0443552,0.0904949,-0.618031,-0.0027855,-24.2176,18.62
2975,0.0774805,0.0312801,0.165738,0.00243927,-0.0208645,0.14654,-2.47016,2.68245,-0.09255,-0.0641809,-0.00915399,0.288334,-0.379226,-0.213677,-24.0072,19.7944
2976,0.0768831,0.0314653,0.166499,6.80273e-05,-0.0263968,0.144209,-2.77058,2.92599,-0.064789,-0.00715283,0.0135222,0.00339844,-0.592239,-0.218713,-25.0476,20.4768
2977,0.0760387,0.031349,0.164944,2.66e-05,-0.034715,0.14069,-3.05785,3.16544,-0.0658606,-0.00966076,-0.129665,0.0949944,-0.686674,-0.293333,-24.12,20.0406
2978,0.0766526,0.0319466,0.166226,-0.00302162,-0.0305537,0.14077,-3.31401,3.40504,0.0200531,0.00239725,0.00382394,-0.0148237,0.122295,-0.000897242,-21.7307,19.6738
2979,0.077524,0.0313917,0.166234,0.000830738,-0.0253584,0.140108,-3.56689,3.63617,0.0492947,-0.0220407,-0.0594548,0.132793,0.306853,-0.0125743,-21.0472,19.4882
2980,0.0788609,0.0319173,0.165785,-0.000291509,-0.0144433,0.142937,-3.78799,3.85872,0.108806,0.039405,-0.0461658,-0.196657,0.859343,0.225325,-18.6232,18.65
2981,0.0806624,0.0319596,0.164998,0.00179349,-0.00575592,0.145247,-4.00397,4.06896,0.150516,0.003659,-0.0656335,0.0679794,0.741404,0.194219,-18.0592,17.5925
2982,0.0831009,0.0327666,0.164352,0.000705008,0.0138002,0.149992,-4.19094,4.26554,0.194516,0.0554704,-0.0782505,-0.264502,1.53579,0.375352,-16.0694,16.5511
2983,0.0843648,0.0314759,0.165325,0.00685016,0.0139851,0.156909,-4.36135,4.40682,0.137577,-0.0587222,-0.0130677,0.242056,0.362888,0.495073,-14.6644,13.6305
2984,0.0845511,0.0318403,0.16675,0.00334474,0.0189865,0.160801,-4.48898,4.55637,0.051428,0.00117517,0.0371029,-0.198501,0.616309,0.376912,-12.2021,12.6833
2985,0.0846552,0.032122,0.166574,0.000140543,0.0236913,0.164999,-4.61928,4.70823,0.00831709,0.0234935,-0.014643,-0.327007,0.343592,0.355544,-10.8718,12.6818
2986,0.0842949,0.0317074,0.166424,0.000476268,0.0169038,0.169746,-4.73604,4.84129,-0.0268183,-0.0293355,-0.0226362,0.0944254,-0.525842,0.388967,-9.72941,11.3477
2987,0.0840053,0.0300578,0.164635,0.0102839,0.0112674,0.172139,0.886115,4.94455,-0.0258071,-0.135938,-0.150555,0.885219,-0.323831,0.187977,-57.2398,8.61128
2988,0.0815859,0.0310095,0.165209,-0.000131845,0.00330192,0.177968,0.430377,-0.698698,-0.0930179,0.0458636,-0.0751529,-0.563259,-0.113587,0.546055,-42.5119,54.6035
2989,0.0802796,0.0311356,0.165477,-0.00780434,-0.0167753,0.191877,-0.00632611,-0.12751,-0.103954,0.018416,0.00528625,-0.363738,-1.72485,1.14624,-37.0008,48.8812
2990,0.0796686,0.0314196,0.16758,-0.00626463,-0.031042,0.204079,-0.42122,0.353977,-0.0903709,0.0508844,0.0930201,0.230404,-1.41077,1.08251,-34.7592,42.0305
2991,0.0788163,0.0320262,0.168421,-0.00283424,-0.044933,0.21406,-0.807835,0.807174,-0.0740768,0.0506534,0.0698435,0.519713,-1.07312,0.842635,-32.6741,38.3727
2992,0.0779781,0.0326345,0.168509,0.00110657,-0.0582671,0.218893,-1.17193,1.22948,-0.0702209,0.050642,0.00724144,0.558991,-1.01482,0.419691,-30.7221,35.678
2993,0.0771823,0.0332518,0.167493,0.00541192,-0.0709239,0.21797,-1.51959,1.62984,-0.0602993,0.0519208,-0.0846997,0.578094,-0.952099,-0.0537889,-29.3012,33.7749
2994,0.0770151,0.0342516,0.168573,-0.000724962,-0.0710982,0.217848,-1.94378,2.01003,-0.018479,-0.00432759,0.0146841,0.0236062,-0.102967,-0.00609963,-33.13,33.042
2995,0.0770773,0.0336183,0.168186,0.00154422,-0.0667678,0.212298,-2.32722,2.40617,0.00679095,-0.0520976,-0.0342515,0.103965,0.387891,-0.448362,-32.328,33.4284
2996,0.0776078,0.0339667,0.168331,-0.00194804,-0.0701941,0.204739,-2.71959,2.8011,0.0378372,0.0196253,-0.0090913,-0.159371,-0.392219,-0.665459,-32.9045,33.2724
2997,0.0787041,0.033597,0.168064,-0.00128186,-0.0554261,0.194712,-3.0991,-3.09073,0.0836706,-0.0228854,-0.0425281,-0.219707,1.1453,-0.815175,-31.9517,32.792
2998,0.0802255,0.0327069,0.166648,0.00253562,-0.0382276,0.184036,2.82058,-2.71715,0.131372,-0.0740179,-0.118541,0.0422998,1.46748,-0.874758,-30.5821,31.5516
2999,0.0828337,0.0337309,0.166167,-0.00130474,-0.02378,0.181933,2.76918,-2.37168,0.207398,0.0672996,-0.0767279,-0.42913,1.0278,-0.217971,-4.7815,29.1491
3000,0.085605,0.0342224,0.165536,0.000335381,-0.0111837,0.18671,2.92434,-2.29794,0.228189,0.0437103,-0.0607218,-0.073085,1.03241,0.405184,12.9407,6.23277
3001,0.0881011,0.0348151,0.164722,0.00284387,0.0129789,0.19637,3.08625,-2.54257,0.207181,0.0497677,-0.0681428,-0.178109,2.01665,0.80481,13.5369,-20.4604
3002,0.0887655,0.0352024,0.166328,0.00127017,0.0173288,0.196511,3.19748,-2.78123,0.0958646,0.0178813,0.0477519,-0.110398,0.570592,0.00686621,9.54395,-19.3262
3003,0.0903675,0.0348745,0.166387,0.00234482,0.0199888,0.203636,-2.62694,-3.02722,0.133598,-0.027324,0.00484443,0.0436993,0.235031,0.592091,38.9248,-20.6003
3004,0.0906041,0.0350885,0.166647,0.000430312,0.0239145,0.206134,-2.25028,-3.26785,0.0356692,0.00771495,-0.00692625,-0.176353,0.403765,0.236187,31.9354,-20.1951
3005,0.0907293,0.0345206,0.166342,0.00405977,0.0242978,0.205822,-1.89243,-3.32948,0.0122431,-0.04447,-0.0302472,0.27439,0.116594,-0.0407218,30.2217,-5.00578
3006,0.0898388,0.0348027,0.166479,0.00414386,0.012889,0.198503,-1.58124,-3.22456,-0.0563229,0.00938745,-0.0284919,0.269267,-0.800636,-0.584785,26.9044,8.78409
3007,0.0893283,0.034931,0.164772,0.00594218,0.000529931,0.188488,-1.26312,-2.99078,-0.0426187,0.0116309,-0.142298,0.345114,-0.981911,-0.83559,26.7096,19.5571
3008,0.0893014,0.0359636,0.164881,-0.00345633,-0.00739875,0.1786,-1.03261,-2.75546,-0.0153589,0.0608102,-0.0426685,-0.503315,-0.908083,-0.858101,20.5713,19.6514
3009,0.0891554,0.0358424,0.165817,-0.00437964,-0.00388726,0.174011,-0.821792,-2.57016,-0.0626935,0.0296945,0.0226321,-0.0843832,-0.0133242,-0.418793,18.9093,15.4955
3010,0.0877756,0.0359755,0.165582,-0.00468528,-0.00764442,0.169135,-0.590751,-2.39875,-0.114935,0.0109069,-0.0194848,0.0289617,-0.313464,-0.40623,19.333,14.3106
3011,0.0871807,0.0351443,0.165658,-0.00166385,-0.00841777,0.165169,-0.379068,-2.2481,-0.057645,-0.0619952,-0.0144374,0.219873,-0.079338,-0.31849,17.8779,12.7998
3012,0.0867086,0.034213,0.165112,0.00173571,-0.00770849,0.160218,-0.171043,-2.10426,-0.0389991,-0.0775416,-0.0457082,0.269972,0.10421,-0.410327,17.3997,12.0076
3013,0.0869023,0.0344306,0.165465,9.09672e-05,-0.00780574,0.158613,0.00936283,-1.97622,0.00735775,0.00592187,0.00335991,-0.0637709,-0.106047,-0.159837,15.5034,10.8229
3014,0.087072,0.0345211,0.164342,-0.00122089,-0.00664975,0.156415,0.191263,-1.87684,0.0147691,0.00742751,-0.0936084,-0.123076,0.0779916,-0.183911,15.2182,8.28946
3015,0.0875507,0.0336766,0.164508,0.00431266,-0.00428933,0.156067,0.365196,-1.87646,0.00677037,-0.0536764,-0.0386843,0.327638,0.0470794,-0.00721308,15.1208,1.08791
3016,0.0883042,0.0340915,0.165356,0.0033948,0.00286804,0.158566,0.534601,-1.9466,0.0436869,0.0024959,-0.000653189,0.0153224,0.416087,0.160132,14.378,-5.42646
3017,0.0882656,0.0343277,0.165485,0.00142879,0.00406836,0.159875,0.734467,-2.10082,0.00265283,0.0153254,-0.00147052,-0.157338,0.117722,0.12092,16.4331,-12.8466
3018,0.0881085,0.0348463,0.164973,-0.00235891,0.00484553,0.161202,0.944845,-2.2561,-0.013297,0.0431209,-0.0428363,-0.321933,0.0134762,0.112007,17.597,-12.9649
3019,0.087128,0.0342652,0.165294,-0.00132659,-0.00493701,0.164978,1.17893,-2.45068,-0.0634913,-0.0223413,-0.0256626,0.0733937,-0.642144,0.270545,19.088,-15.2841
3020,0.08689,0.0337436,0.165084,0.00253277,-0.00958742,0.167897,1.40205,-2.64731,-0.0196498,-0.0434306,-0.0176198,0.381363,-0.328897,0.24559,18.6662,-16.4421
3021,0.0869517,0.0343103,0.165376,0.000493791,-0.00528111,0.171645,1.6548,-2.84323,0.00415894,0.0146505,-0.0047796,-0.0594548,0.174726,0.158458,20.6286,-15.972
3022,0.0872652,0.0345197,0.163914,0.000367563,0.000520742,0.175183,1.8925,-3.03618,0.0260623,0.0175121,-0.121833,-0.0937882,0.474422,0.294815,19.9097,-16.125
3023,0.08702,0.0330302,0.163913,0.00636847,-0.00827125,0.181509,2.1506,-3.24832,0.0420844,-0.0605632,-0.0598891,0.457372,0.0825087,0.179722,20.357,-15.8244
3024,0.0885299,0.0340086,0.165238,0.00326574,0.00445872,0.184548,2.45255,-3.42472,0.0768026,-0.0109567,0.00736541,0.0658896,0.464633,0.00409692,22.5805,-14.4837
3025,0.0887913,0.0345312,0.165508,0.000713432,0.00599999,0.18389,2.72906,-3.59919,0.032223,0.0351203,-0.000805033,-0.189625,0.161805,-0.0396668,22.9893,-14.5657
3026,0.0889331,0.0340514,0.165294,0.00333465,0.00542149,0.184888,2.99799,-3.76752,0.0136168,-0.0372218,-0.0229392,0.208619,0.00880933,0.0773399,22.544,-14.0728
3027,0.0883439,0.0343478,0.165292,0.00135632,0.00126521,0.18378,3.25431,-3.93121,-0.0388981,0.0161385,-0.0239707,-0.0567855,-0.294573,-0.073829,21.5532,-13.7284
3028,0.0875835,0.0339061,0.164705,0.00339781,-0.00316284,0.183135,3.50461,-4.08069,-0.0632137,-0.0366435,-0.0490164,0.234588,-0.331784,-0.0535641,20.9613,-12.4815
3029,0.0874913,0.0344871,0.16515,5.07167e-05,-0.00251831,0.183754,3.74662,-4.22074,-0.0217937,0.0261458,-0.0110416,-0.155254,-0.112787,0.0205652,20.3559,-11.8531
3030,0.0869986,0.0342168,0.164874,0.00122005,-0.00550673,0.183482,3.98053,-4.33898,-0.0409306,-0.022498,-0.0229743,0.141284,-0.227049,-0.0222703,19.5802,-9.86548
3031,0.0861531,0.0347086,0.165172,-0.00264227,-0.00999415,0.1835,4.18123,1.39055,-0.0816039,0.0213552,0.0034994,-0.129249,-0.493837,-0.000986835,17.1754,-47.2838
3032,0.0864168,0.03478,0.165294,-0.000891175,-0.00400676,0.17842,4.37529,0.915999,-0.00826851,0.00518527,0.00324187,0.0660743,0.389178,-0.453415,16.1043,-40.2025
3033,0.0866964,0.0348352,0.164246,0.0027772,0.00542114,0.168583,4.54842,0.468615,0.0228315,0.00475958,-0.0873927,0.165483,0.826652,-0.82005,14.4698,-37.8777
3034,0.0864418,0.0356128,0.165001,0.00262746,-0.00573933,0.156981,4.68543,0.0915346,0.0135369,0.0380204,-0.0136702,0.275676,-0.673175,-0.921024,12.8834,-32.5344
3035,0.0871378,0.0357742,0.165451,-0.000856889,-0.0101877,0.147353,4.79358,-0.284757,0.0485138,-0.00177689,0.00390103,-0.136214,-0.484303,-0.826567,9.8056,-31.5236
3036,0.0876315,0.035172,0.16489,0.000796939,-0.00123433,0.140099,4.9771,-0.664017,0.0400061,-0.0491861,-0.0497114,0.0245522,0.748775,-0.601244,15.366,-31.9143
3037,0.0873606,0.0342959,0.164325,0.00798916,0.0014041,0.134602,5.16915,-1.03059,-0.0187964,-0.0673336,-0.0592833,0.532362,0.331108,-0.466241,16.0564,-30.8619
3038,0.0858761,0.0342987,0.165527,0.0077298,-0.00992252,0.132115,5.32082,-1.36589,0.00156106,-0.0226312,0.0281391,0.129638,-0.0195336,-0.0343156,11.8018,-29.6391
3039,0.0860661,0.034773,0.166247,0.00575097,-0.00652847,0.134244,5.42216,-1.71971,-0.0029321,0.0117005,-0.000214229,-0.0466991,0.0978933,0.124722,9.9664,-29.2922
3040,0.0850835,0.0347451,0.164356,0.00813483,-0.0268472,0.133932,-0.462002,-2.04153,-0.0775919,-0.00101924,-0.157986,0.423208,-1.65152,-0.0226371,33.6337,-27.1
3041,0.0850159,0.0361721,0.166388,-0.000386415,-0.0261203,0.134278,-0.177102,-2.38461,-0.0457697,-0.00580842,0.0251159,0.0365379,-0.274226,0.00268652,27.0708,-29.5942
3042,0.084479,0.0360501,0.166572,-2.24768e-05,-0.0296102,0.134485,0.133063,-2.73502,-0.0451894,-0.0101624,0.0153753,0.0690096,-0.28414,0.0181337,26.0488,-29.5129
3043,0.0839626,0.0366447,0.166117,-0.00399285,-0.031204,0.135664,0.428577,-3.07229,-0.0418498,0.0493944,-0.0381414,-0.309815,-0.176138,0.0881854,24.8041,-28.3785
3044,0.0845645,0.0365626,0.166937,-0.00333574,-0.0267871,0.134617,0.708701,2.90014,0.0251248,0.0138386,0.0112241,-0.100219,0.188579,-0.0422557,23.7985,-26.4121
3045,0.0851347,0.0368154,0.165663,-0.00731027,-0.0206275,0.135107,0.982039,2.58934,0.0497101,0.0202911,-0.106426,-0.397129,0.464122,0.0330204,22.9309,-26.0983
3046,0.0881506,0.0363236,0.165433,-0.00242257,-0.00192136,0.133685,0.980157,2.34115,0.21743,-0.0133677,-0.0919315,0.0605642,1.34396,-0.044163,-0.0035698,-21.9738
3047,0.0908081,0.0348532,0.164976,0.00788184,0.0113126,0.135367,0.775849,2.11165,0.222735,-0.119569,-0.0451356,0.68816,1.22155,0.132937,-17.1183,-19.2566
3048,0.0916622,0.0351984,0.16708,0.00838071,0.0123886,0.130616,0.683101,1.90476,0.117022,-0.0100054,0.0767038,0.209074,0.443337,-0.300897,-10.2522,-17.7862
3049,0.0929092,0.0354442,0.167501,0.00891343,0.0176157,0.127987,0.571748,1.69244,0.104546,0.0201636,0.0352657,-0.0121467,0.437687,-0.219728,-9.28772,-17.7554
3050,0.094677,0.0357171,0.166311,0.011239,0.0356932,0.128214,0.265438,1.47209,0.143802,0.0238555,-0.0993047,-0.000307111,1.51891,0.0137487,-25.6937,-18.4204
3051,0.0949704,0.0372995,0.167803,0.00327821,0.0358841,0.12486,0.049295,1.28607,0.088275,0.0802889,-0.0148445,-0.427559,0.435514,-0.114502,-20.826,-16.7427
3052,0.0957113,0.0385376,0.167121,-0.00272478,0.0392966,0.122516,-0.183908,1.12111,0.0595123,0.10301,-0.0571603,-0.531163,0.220533,-0.176471,-19.5177,-13.7758
3053,0.0954884,0.0383954,0.168073,-0.00211178,0.0375944,0.122859,-0.401211,1.07481,0.00283443,0.0139841,0.023469,-0.0792308,0.0273228,-0.0169316,-18.6479,-5.56335
3054,0.0950905,0.0381457,0.16782,-0.00127386,0.0342189,0.123841,-0.615957,1.09924,-0.0338783,-0.0208417,-0.0210714,0.103862,-0.270569,0.0792767,-17.968,2.03622
3055,0.0945437,0.0378583,0.166425,0.000943906,0.0254303,0.124878,-0.817965,1.22709,-0.0485201,-0.023838,-0.116365,0.274151,-0.703817,0.0809643,-16.8994,10.6659
3056,0.0932426,0.0366397,0.165462,0.00628146,0.0145152,0.127506,-1.01994,1.39277,-0.102587,-0.0908949,-0.100958,0.50202,-0.788343,0.193799,-16.9625,13.3166
3057,0.0907118,0.0365853,0.165683,0.00466563,-0.000544454,0.127522,-1.25059,1.56896,-0.180531,-0.0296714,-0.051098,0.157866,-1.04903,0.0467832,-18.6508,14.1697
3058,0.0888752,0.0371091,0.165665,0.000165881,-0.0110109,0.127686,-1.51232,1.74217,-0.153012,0.0436479,-0.00162192,-0.260938,-0.912852,0.0115023,-21.9524,14.4637
3059,0.0867574,0.0376144,0.164234,-0.00450835,-0.0253332,0.125863,-1.76381,1.91708,-0.17342,0.0415903,-0.119622,-0.235434,-1.23321,-0.158949,-21.0882,14.6052
3060,0.0861598,0.0361954,0.16607,0.00155387,-0.0245866,0.119734,-2.04192,2.17724,-0.11087,-0.0614476,0.00455771,0.209531,-0.332714,-0.395407,-22.4051,18.9543
3061,0.0853674,0.0362911,0.166515,-0.00105322,-0.0335773,0.114986,-2.32904,2.4124,-0.0708487,0.00198241,0.0240531,-0.0937939,-0.808891,-0.41789,-23.9906,19.4867
3062,0.0849625,0.0356945,0.166565,1.49003e-05,-0.029884,0.107677,-2.61839,2.66167,-0.0400636,-0.0435711,-0.0107598,0.0235595,0.265523,-0.593347,-24.2305,20.5493
3063,0.0849296,0.0355898,0.166717,-0.000236423,-0.0326094,0.104972,-2.89186,2.90622,-0.00313832,-0.00866214,0.0127172,0.00286475,-0.228429,-0.226642,-22.9401,20.4805
3064,0.0853321,0.0351289,0.166202,0.00151116,-0.0269487,0.100963,-3.16258,3.15607,0.0347076,-0.0383685,-0.043059,0.0963103,0.484195,-0.329748,-22.69,20.9372
3065,0.0865114,0.0354451,0.166172,-0.000108616,-0.0210075,0.0995644,-3.40836,3.40384,0.0903045,0.0164593,-0.0237443,-0.127732,0.410824,-0.139559,-20.7627,20.7368
3066,0.0875595,0.0356536,0.164125,-0.00192241,-0.0165171,0.0985645,-3.65262,3.6464,0.0901656,0.0170442,-0.17062,-0.187397,0.357437,-0.0861496,-20.4507,20.3193
3067,0.0901263,0.0344644,0.164045,0.00614325,-0.000318367,0.0968047,-3.88246,3.8628,0.169408,-0.0594832,-0.109762,0.333887,1.09896,-0.0800742,-19.5923,18.5805
3068,0.0929534,0.0344296,0.165294,0.00799684,0.0167019,0.0968825,-4.06691,4.06159,0.194917,-0.0569031,0.0156202,0.343544,1.17834,0.00611598,-17.1348,16.3615
3069,0.0940324,0.03497,0.167347,0.00547021,0.0232793,0.0966609,-4.22414,4.24267,0.131697,0.00487637,0.0665602,-0.0489885,0.810052,0.0376578,-14.5754,15.5047
3070,0.0958637,0.0350399,0.166691,0.006682,0.0366044,0.0978075,-4.40221,4.42414,0.150614,0.00620009,-0.0547888,-0.00734165,1.115,0.0925284,-14.8699,15.1745
3071,0.0966537,0.0359963,0.167888,0.00141327,0.0418461,0.0976864,-4.52053,4.59287,0.091813,0.010177,0.0414265,-0.0628984,0.536371,0.0047966,-11.9709,13.3115
3072,0.0974234,0.0364503,0.167847,-0.000730865,0.0464192,0.0973074,-4.64732,4.75053,0.0639827,0.0378237,-0.00348137,-0.214753,0.361906,-0.023699,-10.5782,13.1678
3073,0.0978316,0.0360531,0.168209,0.00138945,0.0474279,0.0987228,-4.764,4.87595,0.0436016,-0.0200275,0.00291884,0.0959846,0.174247,0.0916309,-9.9194,10.9326
3074,0.0981467,0.0359738,0.168429,0.00185311,0.0497265,0.0992861,0.898169,4.99158,0.0271662,-0.00664554,0.0182898,0.0194714,0.194427,0.045064,-53.4622,9.64722
3075,0.0985566,0.0360833,0.166409,-0.0106924,0.0348467,0.108083,0.399817,-0.593158,0.0282406,0.00718242,-0.168778,-0.910624,-1.34148,0.77724,-42.4944,60.5315
3076,0.0976801,0.035177,0.168197,-0.0139086,0.010326,0.129328,-0.0415565,-0.00978321,-0.0248379,-0.00539319,-0.000704399,-0.380579,-1.69499,1.69132,-38.7667,50.8324
3077,0.0973799,0.0350335,0.168394,-0.0145657,-0.00902478,0.150297,-0.466307,0.525932,-0.0250359,-0.0120625,0.0162032,0.170513,-1.6046,1.74753,-36.0616,44.785
3078,0.0974214,0.0349229,0.168447,-0.0120713,-0.023519,0.166238,-0.864449,0.995687,0.00346357,-0.00934853,0.00434345,0.395629,-1.16006,1.33179,-33.6804,39.8219
3079,0.0976903,0.0348617,0.167749,-0.00896086,-0.0348819,0.175506,-1.24059,1.42803,0.0244993,-0.00569259,-0.0582101,0.416344,-0.889074,0.779895,-31.7593,36.5608
3080,0.0985355,0.0342714,0.167156,-0.00370801,-0.032929,0.178075,-1.62241,1.84776,0.069276,-0.0468801,-0.0577982,0.381932,0.209874,0.233947,-32.2302,35.1896
3081,0.0996737,0.0332374,0.165893,0.00230297,-0.023696,0.173851,-2.00508,2.25647,0.0967576,-0.0854641,-0.106287,0.358646,0.841201,-0.337857,-32.2459,34.5536
3082,0.101634,0.0336051,0.165999,-0.000144475,-0.0181267,0.166787,-2.4251,2.66348,0.155432,0.00635802,-0.0284349,-0.118205,0.463928,-0.49196,-34.7774,34.2401
3083,0.103391,0.0336817,0.16361,-0.000867109,-0.0143155,0.15712,-2.81792,3.05439,0.14927,0.00618018,-0.199108,-0.110642,0.303726,-0.806575,-33.1489,33.0078
3084,0.105668,0.0321653,0.163398,0.00950713,0.00199687,0.152788,3.10472,-2.86695,0.0174061,-0.0993093,-0.0829725,0.728172,0.56229,-0.472641,-32.1674,29.0935
3085,0.107544,0.0328556,0.165298,0.00728976,0.0142166,0.153252,2.77969,-2.53931,0.0998961,-0.0244643,0.0121819,0.145918,0.604621,-0.000894077,-28.2564,27.1646
3086,0.107408,0.033107,0.166756,0.00307991,0.0197163,0.159928,2.69689,-2.50467,0.0325151,-0.0109498,0.0293856,-0.248735,0.713293,0.628241,-6.85866,3.06858
3087,0.107636,0.0327995,0.167129,0.000311369,0.0321403,0.172559,2.82282,-2.71347,0.0199955,-0.0255265,0.0310535,-0.398789,0.982931,1.05857,10.5119,-17.4519
